q,qer,theoreticKeyRate,n,N,L,frozenBitsAlgorithm,numInfoQudits,maxListSize,errorProb,keyRate,timeRate,numTrials
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,37,3,0.25,0.4581532228647093,0.0003164957539062385,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,37,4,0.225,0.4549107424015933,0.00034208137890622936,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,37,5,0.215,0.4523956791602858,0.00038710785937503547,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,37,6,0.245,0.4503407228647093,0.00043126472265626604,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,38,1,0.605,0.4829182619384773,0.00015252484374997266,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,38,2,0.38,0.4751057619384773,0.0002456910703125459,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,38,3,0.32,0.4705357424015933,0.00031812638671873116,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,38,4,0.24,0.4672932619384773,0.0003772971445312834,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,38,5,0.185,0.4647781986971698,0.0004421140625000675,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,38,6,0.19,0.4627232424015933,0.0005062025273437598,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,39,1,0.66,0.49530078147536133,0.00015449648046875097,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,39,2,0.565,0.48748828147536133,0.0002623011796875119,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,39,3,0.385,0.4829182619384773,0.00034283817578121043,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,39,4,0.395,0.47967578147536133,0.00037075712890626277,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,40,1,0.755,0.5076833010122453,0.00015224708593748913,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,40,2,0.565,0.49987080101224535,0.00023774204687498468,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,40,3,0.455,0.49530078147536133,0.0002996640546874829,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,40,4,0.405,0.49205830101224535,0.00036818183984379973,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,40,5,0.365,0.48954323777093783,0.0004310765156250085,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,40,6,0.385,0.48748828147536133,0.0004955024804687724,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,41,1,0.825,0.5200658205491294,0.00015242191796872363,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,41,2,0.645,0.5122533205491294,0.0002352334726562333,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,41,3,0.56,0.5076833010122453,0.0003010014257812799,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,41,4,0.53,0.5044408205491294,0.00036664017187497676,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,41,5,0.445,0.5019257573078219,0.0004320916992187307,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,41,6,0.425,0.4998708010122454,0.0004964857890625041,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,41,7,0.395,0.4981333602205544,0.0005629996874999677,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,41,8,0.38,0.4966283205491294,0.0006300035742187759,200
3,0.99,0.5141693648252452,7,128,100,degradingUpgrading,41,9,0.82,0.49530078147536133,0.0007035267656249999,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,74,1,1.0,0.46434448263315126,0.0001644104179687389,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,74,2,1.0,0.46043823263315126,0.00025148962890625626,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,75,1,1.0,0.4705357424015933,0.00016441841992186567,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,75,2,1.0,0.4666294924015933,0.00025165270898437343,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,76,1,0.725,0.4767270021700353,0.00016342389843750028,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,76,2,0.57,0.4728207521700353,0.00025191101171873954,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,76,3,0.395,0.47053574240159324,0.0003254181484374996,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,76,4,0.34,0.4689145021700353,0.00039550088281249175,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,76,5,0.35,0.4676569705493815,0.0004658929296874703,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,77,1,0.76,0.4829182619384773,0.00016721378906250805,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,77,2,0.595,0.4790120119384773,0.00025413133984375947,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,77,3,0.465,0.4767270021700353,0.00032692189257812034,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,77,4,0.445,0.4751057619384773,0.00039809204101562304,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,77,5,0.295,0.4738482303178235,0.00047145921093751043,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,77,6,0.31,0.4728207521700353,0.0005414264531250268,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,78,1,0.845,0.48910952170691935,0.0001648209062499717,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,78,2,0.665,0.48520327170691935,0.00025367278515624035,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,78,3,0.455,0.4829182619384773,0.0003267331464843792,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,78,4,0.525,0.48129702170691935,0.00040184765429685855,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,79,1,0.83,0.49530078147536133,0.00016517178515623954,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,79,2,0.645,0.49139453147536133,0.0002555457246093695,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,79,3,0.565,0.4891095217069193,0.0003320170429687508,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,79,4,0.455,0.48748828147536133,0.0004018998613281255,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,79,5,0.475,0.48623074985470754,0.00047273592578125803,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,80,1,0.935,0.5014920412438033,0.00016521927148435367,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,80,2,0.715,0.4975857912438033,0.00025480656835938473,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,80,3,0.61,0.4953007814753613,0.0003293432617187264,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,80,4,0.505,0.4936795412438033,0.0004016687363281335,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,80,5,0.515,0.4924220096231495,0.00047449424218751093,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,81,1,0.895,0.5076833010122453,0.00016346364257810108,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,81,2,0.76,0.5037770510122453,0.000254397158203119,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,81,3,0.69,0.5014920412438033,0.00033373817968747945,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,81,4,0.64,0.49987080101224535,0.0004098148085937581,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,81,5,0.52,0.49861326939159156,0.0004858742968750107,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,81,6,0.52,0.4975857912438033,0.0005523824765624851,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,82,1,0.93,0.5138745607806874,0.0001788332519531366,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,82,2,0.78,0.5099683107806874,0.0002697961074218824,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,82,3,0.72,0.5076833010122453,0.0003528674511718677,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,82,4,0.62,0.5060620607806874,0.0004202952324218856,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,82,5,0.62,0.5048045291600336,0.00047160661523438564,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,83,1,0.93,0.5200658205491294,0.00016485267382812196,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,83,2,0.815,0.5161595705491294,0.0002519561210937482,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,83,3,0.79,0.5138745607806874,0.00032743739257814044,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,83,4,0.7,0.5122533205491294,0.0003998149433593667,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,83,5,0.645,0.5109957889284756,0.0004698415429687231,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,83,6,0.625,0.5099683107806874,0.0005415200449218461,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,83,7,0.575,0.5090995903848419,0.0006152549511718775,200
3,0.99,0.5141693648252452,8,256,100,degradingUpgrading,83,8,0.575,0.5083470705491294,0.0007340114042968793,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,157,1,0.895,0.48910952170691935,0.00018328553124998591,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,157,2,0.735,0.48715639670691935,0.00029475957031252167,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,157,3,0.7,0.48601389182269833,0.00038106598242187317,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,157,4,0.515,0.48520327170691935,0.00046756057226563283,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,157,5,0.55,0.48457450589659246,0.0005378780566406149,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,158,1,0.915,0.4922051515911403,0.00017849136523437892,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,158,2,0.79,0.4902520265911403,0.0002811390468750119,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,158,3,0.67,0.4891095217069193,0.0003671994257812372,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,158,4,0.6,0.4882989015911403,0.00047060034570314715,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,158,5,0.59,0.4876701357808134,0.0005445237636718758,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,158,6,0.55,0.4871563967069193,0.0006251407978515644,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,158,7,0.525,0.48672203650899654,0.0007092107460937313,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,158,8,0.51,0.4863457765911403,0.0007892790576172004,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,158,9,0.89,0.4860138918226983,0.0008707063759765532,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,159,1,0.955,0.49530078147536133,0.00017919555468751014,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,159,2,0.81,0.49334765647536133,0.00028835154296874777,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,159,3,0.74,0.4922051515911403,0.0003788558701171851,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,159,4,0.67,0.49139453147536133,0.00046273010742186926,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,159,5,0.625,0.49076576566503444,0.00054908154492189,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,159,6,0.59,0.4902520265911403,0.0006305392333984372,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,159,7,0.565,0.48981766639321755,0.000712133413085958,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,159,8,0.555,0.48944140647536133,0.0007957718642578015,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,159,9,0.92,0.4891095217069193,0.0008807589091796685,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,160,1,0.905,0.49839641135958235,0.00018043819140622474,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,160,2,0.86,0.49644328635958235,0.00028287265429689513,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,160,3,0.765,0.49530078147536133,0.00036877247460939347,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,160,4,0.705,0.49449016135958235,0.00045196805175780954,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,160,5,0.615,0.49386139554925546,0.0005359845078124792,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,160,6,0.66,0.49334765647536133,0.0006128632246093701,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,161,1,0.95,0.5014920412438033,0.0001780831874999933,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,161,2,0.84,0.4995389162438033,0.00028116940136719393,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,161,3,0.77,0.4983964113595823,0.00036772111230469305,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,161,4,0.775,0.4975857912438033,0.00044888742480466706,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,162,1,0.955,0.5045876711280244,0.00017796194921874787,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,162,2,0.835,0.5026345461280244,0.0002804249296874772,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,162,3,0.825,0.5014920412438034,0.00036642251855468545,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,162,4,0.81,0.5006814211280244,0.00044700250683593623,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,162,5,0.71,0.5000526553176975,0.0005280220175781026,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,162,6,0.695,0.49953891624380337,0.0006091882773437618,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,162,7,0.67,0.4991045560458806,0.0006901477685546808,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,162,8,0.67,0.4987282961280244,0.00077228221875,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,163,1,0.955,0.5076833010122453,0.00017868860742186854,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,163,2,0.9,0.5057301760122453,0.0002797003183593816,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,163,3,0.835,0.5045876711280244,0.0003670400126953055,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,163,4,0.84,0.5037770510122453,0.0004489939355468664,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,164,1,0.955,0.5107789308964664,0.00017806209082031897,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,164,2,0.92,0.5088258058964664,0.0002806930771484417,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,164,3,0.84,0.5076833010122455,0.0003679392558593619,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,164,4,0.75,0.5068726808964664,0.00045129881152341513,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,164,5,0.755,0.5062439150861395,0.0005336595136718713,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,165,1,0.995,0.5138745607806874,0.00017973621679686857,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,165,2,0.935,0.5119214357806874,0.0002824049394531158,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,165,3,0.86,0.5107789308964664,0.00036943548437498916,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,165,4,0.835,0.5099683107806874,0.0004505602324218927,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,165,5,0.84,0.5093395449703605,0.0005341115654296757,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,166,1,0.965,0.5169701906649083,0.00017865067187500472,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,166,2,0.93,0.5150170656649083,0.0002841418759765446,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,166,3,0.915,0.5138745607806874,0.00036735288085935734,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,166,4,0.895,0.5130639406649083,0.0004509680078124845,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,166,5,0.81,0.5124351748545815,0.0005335817099609485,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,166,6,0.75,0.5119214357806874,0.0006148336357421868,200
3,0.99,0.5141693648252452,9,512,100,degradingUpgrading,166,7,0.835,0.5114870755827646,0.0006946232470702896,200
3,0.99,0.5141693648252452,10,1024,100,degradingUpgrading,323,1,0.995,0.5014920412438033,0.00019418068408203482,200
3,0.99,0.5141693648252452,10,1024,100,degradingUpgrading,323,2,0.94,0.5005154787438033,0.0003168456757812521,200
3,0.99,0.5141693648252452,10,1024,100,degradingUpgrading,323,3,0.92,0.49994422630169283,0.00042066323242186956,200
3,0.99,0.5141693648252452,10,1024,100,degradingUpgrading,323,4,0.86,0.4995389162438033,0.000515867092285145,200
3,0.99,0.5141693648252452,10,1024,100,degradingUpgrading,323,5,0.815,0.49922453333863986,0.0006102449897460894,200
3,0.99,0.5141693648252452,10,1024,100,degradingUpgrading,323,6,0.86,0.49896766380169283,0.0007035344213867134,200
3,0.99,0.5141693648252452,10,1024,100,degradingUpgrading,324,1,0.99,0.5030398561859138,0.00019377079882811898,200
3,0.99,0.5141693648252452,10,1024,100,degradingUpgrading,324,2,0.955,0.5020632936859138,0.0003173466132812486,200
3,0.99,0.5141693648252452,10,1024,100,degradingUpgrading,324,3,0.94,0.5014920412438033,0.00042111193994140097,200
3,0.99,0.5141693648252452,10,1024,100,degradingUpgrading,324,4,0.88,0.5010867311859138,0.0005149851879882838,200
3,0.99,0.5141693648252452,10,1024,100,degradingUpgrading,324,5,0.815,0.5007723482807505,0.0006089089331054786,200
3,0.99,0.5141693648252452,10,1024,100,degradingUpgrading,324,6,0.845,0.5005154787438033,0.0007052942958984332,200
3,0.99,0.5141693648252452,10,1024,100,degradingUpgrading,325,1,0.995,0.5045876711280244,0.00019395406152343143,200
3,0.99,0.5141693648252452,10,1024,100,degradingUpgrading,325,2,0.965,0.5036111086280244,0.0003151684414062572,200
3,0.99,0.5141693648252452,10,1024,100,degradingUpgrading,325,3,0.885,0.5030398561859138,0.00042043305664062557,200
3,0.99,0.5141693648252452,10,1024,100,degradingUpgrading,325,4,0.9,0.5026345461280244,0.0005151842578124999,200
3,0.99,0.5141693648252452,10,1024,100,degradingUpgrading,326,1,1.0,0.5061354860701349,0.00019929952734374368,200
3,0.99,0.5141693648252452,10,1024,100,degradingUpgrading,326,2,0.97,0.5051589235701349,0.0003242720917968711,200
3,0.99,0.5141693648252452,10,1024,100,degradingUpgrading,326,3,0.94,0.5045876711280244,0.00042924606689453526,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,4,1,0.0,0.3125,9.240765625e-05,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,4,2,0.0,0.25,0.00013641106249999999,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,5,1,0.005,0.375,8.898674999999995e-05,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,5,2,0.0,0.3125,0.00013716290624999987,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,5,3,0.0,0.27593984370492775,0.00015276534374999997,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,6,1,0.005,0.4375,8.854278125000003e-05,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,6,2,0.0,0.375,0.00013722315624999996,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,6,3,0.0,0.33843984370492775,0.00015322662499999987,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,7,1,0.01,0.5,8.945628124999994e-05,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,7,2,0.0,0.4375,0.00014020306250000003,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,7,3,0.01,0.40093984370492775,0.00018157596875000015,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,8,1,0.025,0.5625,8.738865625000009e-05,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,8,2,0.01,0.5,0.00015002950000000015,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,8,3,0.0,0.46343984370492775,0.00019298553125000006,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,8,4,0.41,0.4375,0.00021090262499999984,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,9,1,0.025,0.625,8.944496875000013e-05,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,9,2,0.03,0.5625,0.00014734424999999997,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,10,1,0.04,0.6875,8.793799999999963e-05,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,10,2,0.035,0.625,0.00016388381249999974,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,10,3,0.04,0.5884398437049277,0.00019535250000000004,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,11,1,0.145,0.75,9.793028124999991e-05,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,11,2,0.025,0.6875,0.0001580942812499997,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,11,3,0.01,0.6509398437049277,0.0002052541874999997,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,11,4,0.535,0.625,0.00024494862499999993,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,12,1,0.225,0.8125,9.188387500000006e-05,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,12,2,0.15,0.75,0.0001741543750000002,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,12,3,0.1,0.7134398437049277,0.00019969681250000038,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,12,4,0.545,0.6875,0.0002382761875,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,13,1,0.23,0.875,8.956368750000054e-05,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,13,2,0.21,0.8125,0.00016224993749999972,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,13,3,0.155,0.7759398437049277,0.00021176021875000007,200
2,0.98,0.8585594574581793,4,16,100,degradingUpgrading,13,4,0.54,0.75,0.00025350871874999957,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,18,1,0.035,0.59375,0.00010112996875000002,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,18,2,0.015,0.5625,0.00018583623437499976,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,18,3,0.01,0.5442199218524638,0.00023307462499999986,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,18,4,0.515,0.53125,0.00026519828125000036,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,19,1,0.035,0.625,9.965364062499981e-05,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,19,2,0.02,0.59375,0.00017388065625000004,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,19,3,0.01,0.5754699218524638,0.0002249149843749998,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,19,4,0.51,0.5625,0.0003003671093749999,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,20,1,0.09,0.65625,0.00010617815624999971,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,20,2,0.035,0.625,0.00018894634374999996,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,20,3,0.03,0.6067199218524638,0.00023414864062499985,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,20,4,0.515,0.59375,0.0002725020312500004,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,21,1,0.045,0.6875,0.00010727928125000008,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,21,2,0.075,0.65625,0.0001778342656249998,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,22,1,0.085,0.71875,0.00010040223437499995,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,22,2,0.05,0.6875,0.00017857718750000084,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,22,3,0.08,0.6692199218524638,0.00023716087499999982,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,23,1,0.13,0.75,0.0001067161093750002,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,23,2,0.1,0.71875,0.0001779844218750004,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,23,3,0.04,0.7004699218524638,0.0002879143281249996,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,23,4,0.505,0.6875,0.0003117603437499994,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,24,1,0.1,0.78125,0.00010911885937500031,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,24,2,0.15,0.75,0.0001872054687500002,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,25,1,0.17,0.8125,0.0001020699843750006,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,25,2,0.1,0.78125,0.0001962498593749995,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,25,3,0.115,0.7629699218524638,0.0002435422656249997,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,26,1,0.33,0.84375,9.93014218749999e-05,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,26,2,0.12,0.8125,0.00018986067187500065,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,26,3,0.145,0.7942199218524638,0.00024888481249999984,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,27,1,0.335,0.875,0.0001028607968750006,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,27,2,0.29,0.84375,0.0001965669375000001,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,27,3,0.23,0.8254699218524638,0.0002538624374999998,200
2,0.98,0.8585594574581793,5,32,100,degradingUpgrading,27,4,0.51,0.8125,0.0003222533906250002,200
2,0.98,0.8585594574581793,6,64,100,degradingUpgrading,45,1,0.1,0.71875,0.00011022673437499964,200
2,0.98,0.8585594574581793,6,64,100,degradingUpgrading,45,2,0.045,0.703125,0.00020725669531249991,200
2,0.98,0.8585594574581793,6,64,100,degradingUpgrading,45,3,0.025,0.693984960926232,0.0002764285234375008,200
2,0.98,0.8585594574581793,6,64,100,degradingUpgrading,45,4,0.53,0.6875,0.00036223992187499945,200
2,0.98,0.8585594574581793,6,64,100,degradingUpgrading,46,1,0.165,0.734375,0.00011168030468750034,200
2,0.98,0.8585594574581793,6,64,100,degradingUpgrading,46,2,0.1,0.71875,0.00020741547656250026,200
3,0.99,0.5141693648252452,10,1024,100,degradingUpgrading,326,4,0.9,0.5041823610701349,0.000541025350097648,200
2,0.98,0.8585594574581793,6,64,100,degradingUpgrading,46,3,0.11,0.709609960926232,0.00028129482031250094,200
2,0.98,0.8585594574581793,6,64,100,degradingUpgrading,47,1,0.125,0.75,0.00012875645312499962,200
2,0.98,0.8585594574581793,6,64,100,degradingUpgrading,47,2,0.125,0.734375,0.0002325632578124992,200
2,0.98,0.8585594574581793,6,64,100,degradingUpgrading,48,1,0.135,0.765625,0.00012725392968749972,200
2,0.98,0.8585594574581793,6,64,100,degradingUpgrading,48,2,0.145,0.75,0.00021915354687500056,200
2,0.98,0.8585594574581793,6,64,100,degradingUpgrading,49,1,0.175,0.78125,0.0001118033828124998,200
2,0.98,0.8585594574581793,6,64,100,degradingUpgrading,49,2,0.17,0.765625,0.00022588945312499998,200
2,0.98,0.8585594574581793,6,64,100,degradingUpgrading,49,3,0.145,0.756484960926232,0.00028125905468750047,200
2,0.98,0.8585594574581793,6,64,100,degradingUpgrading,49,4,0.565,0.75,0.0003622386171875003,200
2,0.98,0.8585594574581793,6,64,100,degradingUpgrading,50,1,0.175,0.796875,0.00011465273437499923,200
